OBJECTID,REPORT_DATE,WARD,LIVES_LOST,POSITIVE_CASES,TOTAL_TESTS,LOAD_TIME
296,2021/05/14 00:00:00+00,Ward 3,56,2639,167024,2023/01/07 08:00:08+00
297,2021/05/15 00:00:00+00,Ward 3,56,2639,167405,2023/01/07 08:00:08+00
298,2021/05/16 00:00:00+00,Ward 3,56,2640,167698,2023/01/07 08:00:08+00
299,2021/05/17 00:00:00+00,Ward 3,56,2641,168188,2023/01/07 08:00:08+00
300,2021/05/18 00:00:00+00,Ward 3,56,2640,168188,2023/01/07 08:00:08+00
301,2021/05/19 00:00:00+00,Ward 3,56,2641,168446,2023/01/07 08:00:08+00
302,2021/05/20 00:00:00+00,Ward 3,56,2641,168500,2023/01/07 08:00:08+00
303,2021/05/21 00:00:00+00,Ward 3,56,2641,169644,2023/01/07 08:00:08+00
304,2021/05/22 00:00:00+00,Ward 3,56,2642,170360,2023/01/07 08:00:08+00
305,2021/05/23 00:00:00+00,Ward 3,56,2642,170529,2023/01/07 08:00:08+00
306,2021/05/24 00:00:00+00,Ward 3,56,2643,170723,2023/01/07 08:00:08+00
307,2021/05/25 00:00:00+00,Ward 3,56,2643,170895,2023/01/07 08:00:08+00
308,2021/05/26 00:00:00+00,Ward 3,57,2644,171118,2023/01/07 08:00:08+00
309,2021/05/27 00:00:00+00,Ward 3,57,2644,172092,2023/01/07 08:00:08+00
310,2021/05/28 00:00:00+00,Ward 3,57,2645,,2023/01/07 08:00:08+00
311,2021/05/31 00:00:00+00,Ward 3,57,2651,172276,2023/01/07 08:00:08+00
312,2021/06/01 00:00:00+00,Ward 3,57,2651,172276,2023/01/07 08:00:08+00
313,2021/06/02 00:00:00+00,Ward 3,57,2653,173306,2023/01/07 08:00:08+00
314,2021/06/03 00:00:00+00,Ward 3,57,2663,173306,2023/01/07 08:00:08+00
315,2021/06/04 00:00:00+00,Ward 3,57,2656,,2023/01/07 08:00:08+00
316,2021/06/07 00:00:00+00,Ward 3,57,2656,173306,2023/01/07 08:00:08+00
317,2021/06/08 00:00:00+00,Ward 3,57,2657,173306,2023/01/07 08:00:08+00
318,2021/06/09 00:00:00+00,Ward 3,57,2658,174962,2023/01/07 08:00:08+00
319,2021/06/10 00:00:00+00,Ward 3,57,2657,174962,2023/01/07 08:00:08+00
320,2021/06/11 00:00:00+00,Ward 3,57,2659,174962,2023/01/07 08:00:08+00
321,2021/06/12 00:00:00+00,Ward 3,57,,,2023/01/07 08:00:08+00
322,2021/06/14 00:00:00+00,Ward 3,57,2658,174962,2023/01/07 08:00:08+00
323,2021/06/15 00:00:00+00,Ward 3,57,2658,174962,2023/01/07 08:00:08+00
324,2021/06/16 00:00:00+00,Ward 3,57,2659,175372,2023/01/07 08:00:08+00
325,2021/06/17 00:00:00+00,Ward 3,57,2659,,2023/01/07 08:00:08+00
326,2021/06/18 00:00:00+00,Ward 3,57,2659,175372,2023/01/07 08:00:08+00
327,2021/06/21 00:00:00+00,Ward 3,57,2660,175372,2023/01/07 08:00:08+00
328,2021/06/22 00:00:00+00,Ward 3,57,2660,175372,2023/01/07 08:00:08+00
329,2021/06/23 00:00:00+00,Ward 3,57,2661,177695,2023/01/07 08:00:08+00
330,2021/06/24 00:00:00+00,Ward 3,57,2661,177695,2023/01/07 08:00:08+00
331,2021/06/25 00:00:00+00,Ward 3,57,2661,177695,2023/01/07 08:00:08+00
332,2021/06/28 00:00:00+00,Ward 3,57,2663,177695,2023/01/07 08:00:08+00
333,2021/06/29 00:00:00+00,Ward 3,57,2662,177695,2023/01/07 08:00:08+00
334,2021/06/30 00:00:00+00,Ward 3,57,2662,,2023/01/07 08:00:08+00
335,2021/07/01 00:00:00+00,Ward 3,57,2666,,2023/01/07 08:00:08+00
336,2021/07/02 00:00:00+00,Ward 3,57,2668,,2023/01/07 08:00:08+00
337,2021/07/05 00:00:00+00,Ward 3,57,2671,,2023/01/07 08:00:08+00
338,2021/07/06 00:00:00+00,Ward 3,57,2672,179121,2023/01/07 08:00:08+00
339,2021/07/07 00:00:00+00,Ward 3,57,2672,179121,2023/01/07 08:00:08+00
340,2021/07/08 00:00:00+00,Ward 3,57,2674,,2023/01/07 08:00:08+00
341,2021/07/09 00:00:00+00,Ward 3,57,2678,179121,2023/01/07 08:00:08+00
342,2021/07/12 00:00:00+00,Ward 3,57,2678,179121,2023/01/07 08:00:08+00
343,2021/07/13 00:00:00+00,Ward 3,57,2682,,2023/01/07 08:00:08+00
344,2021/07/14 00:00:00+00,Ward 3,57,2684,181548,2023/01/07 08:00:08+00
345,2021/07/15 00:00:00+00,Ward 3,57,2686,181548,2023/01/07 08:00:08+00
346,2021/07/16 00:00:00+00,Ward 3,57,2696,181548,2023/01/07 08:00:08+00
347,2021/07/19 00:00:00+00,Ward 3,57,2696,181548,2023/01/07 08:00:08+00
348,2021/07/20 00:00:00+00,Ward 3,57,2699,181548,2023/01/07 08:00:08+00
349,2021/07/21 00:00:00+00,Ward 3,57,2701,183235,2023/01/07 08:00:08+00
350,2021/07/22 00:00:00+00,Ward 3,57,2703,183235,2023/01/07 08:00:08+00
351,2021/07/23 00:00:00+00,Ward 3,57,2721,183235,2023/01/07 08:00:08+00
352,2021/07/26 00:00:00+00,Ward 3,57,2721,183235,2023/01/07 08:00:08+00
353,2021/07/27 00:00:00+00,Ward 3,57,2723,183235,2023/01/07 08:00:08+00
354,2021/07/28 00:00:00+00,Ward 3,57,2727,184964,2023/01/07 08:00:08+00
355,2021/07/29 00:00:00+00,Ward 3,57,2733,184964,2023/01/07 08:00:08+00
356,2021/07/30 00:00:00+00,Ward 3,57,2757,184964,2023/01/07 08:00:08+00
357,2021/08/02 00:00:00+00,Ward 3,57,2768,184964,2023/01/07 08:00:08+00
358,2021/08/03 00:00:00+00,Ward 3,57,2772,184964,2023/01/07 08:00:08+00
359,2021/08/04 00:00:00+00,Ward 3,57,2776,184964,2023/01/07 08:00:08+00
360,2021/08/05 00:00:00+00,Ward 3,57,2783,187391,2023/01/07 08:00:08+00
361,2021/08/06 00:00:00+00,Ward 3,57,2801,187391,2023/01/07 08:00:08+00
362,2021/08/09 00:00:00+00,Ward 3,57,2804,187391,2023/01/07 08:00:08+00
363,2021/08/10 00:00:00+00,Ward 3,57,2811,187391,2023/01/07 08:00:08+00
364,2021/08/11 00:00:00+00,Ward 3,57,2820,,2023/01/07 08:00:08+00
365,2021/08/12 00:00:00+00,Ward 3,57,2832,,2023/01/07 08:00:08+00
366,2021/08/13 00:00:00+00,Ward 3,57,2858,,2023/01/07 08:00:08+00
367,2021/08/16 00:00:00+00,Ward 3,57,2861,190150,2023/01/07 08:00:08+00
368,2021/08/17 00:00:00+00,Ward 3,57,2868,190150,2023/01/07 08:00:08+00
369,2021/08/18 00:00:00+00,Ward 3,57,2872,190150,2023/01/07 08:00:08+00
370,2021/08/19 00:00:00+00,Ward 3,57,2883,192862,2023/01/07 08:00:08+00
371,2021/08/20 00:00:00+00,Ward 3,57,2905,192862,2023/01/07 08:00:08+00
372,2021/08/23 00:00:00+00,Ward 3,57,2905,192862,2023/01/07 08:00:08+00
373,2021/08/24 00:00:00+00,Ward 3,57,2913,192862,2023/01/07 08:00:08+00
374,2021/08/25 00:00:00+00,Ward 3,58,2916,192862,2023/01/07 08:00:08+00
375,2021/08/26 00:00:00+00,Ward 3,58,2893,192862,2023/01/07 08:00:08+00
376,2021/08/27 00:00:00+00,Ward 3,58,2964,196332,2023/01/07 08:00:08+00
377,2021/08/30 00:00:00+00,Ward 3,58,2968,196332,2023/01/07 08:00:08+00
378,2021/08/31 00:00:00+00,Ward 3,58,2972,196332,2023/01/07 08:00:08+00
379,2021/09/01 00:00:00+00,Ward 3,58,2980,199659,2023/01/07 08:00:08+00
380,2021/09/02 00:00:00+00,Ward 3,58,2991,199659,2023/01/07 08:00:08+00
381,2021/09/03 00:00:00+00,Ward 3,58,3023,199659,2023/01/07 08:00:08+00
382,2021/09/06 00:00:00+00,Ward 3,58,3023,199659,2023/01/07 08:00:08+00
383,2021/09/07 00:00:00+00,Ward 3,58,3027,199659,2023/01/07 08:00:08+00
384,2021/09/08 00:00:00+00,Ward 3,58,3036,202484,2023/01/07 08:00:08+00
385,2021/09/09 00:00:00+00,Ward 3,58,3040,202484,2023/01/07 08:00:08+00
386,2021/09/10 00:00:00+00,Ward 3,58,3067,202484,2023/01/07 08:00:08+00
387,2021/09/13 00:00:00+00,Ward 3,58,3109,202484,2023/01/07 08:00:08+00
388,2021/09/14 00:00:00+00,Ward 3,58,3115,202484,2023/01/07 08:00:08+00
389,2021/09/15 00:00:00+00,Ward 3,58,3122,209521,2023/01/07 08:00:08+00
390,2021/09/16 00:00:00+00,Ward 3,58,3139,209521,2023/01/07 08:00:08+00
391,2021/09/17 00:00:00+00,Ward 3,58,3162,209521,2023/01/07 08:00:08+00
392,2021/09/20 00:00:00+00,Ward 3,58,3170,209521,2023/01/07 08:00:08+00
393,2021/09/21 00:00:00+00,Ward 3,58,3175,209521,2023/01/07 08:00:08+00
394,2021/09/22 00:00:00+00,Ward 3,58,3183,214160,2023/01/07 08:00:08+00
395,2021/09/23 00:00:00+00,Ward 3,58,3188,214160,2023/01/07 08:00:08+00
396,2021/09/24 00:00:00+00,Ward 3,58,3218,214160,2023/01/07 08:00:08+00
397,2021/09/27 00:00:00+00,Ward 3,58,3223,214160,2023/01/07 08:00:08+00
398,2021/09/28 00:00:00+00,Ward 3,58,3228,214160,2023/01/07 08:00:08+00
399,2021/09/29 00:00:00+00,Ward 3,58,3233,218792,2023/01/07 08:00:08+00
400,2021/09/30 00:00:00+00,Ward 3,58,3233,218792,2023/01/07 08:00:08+00
401,2021/10/01 00:00:00+00,Ward 3,58,3261,218792,2023/01/07 08:00:08+00
402,2021/10/02 00:00:00+00,Ward 3,,,218792,2023/01/07 08:00:08+00
403,2021/10/03 00:00:00+00,Ward 3,,,218792,2023/01/07 08:00:08+00
404,2021/10/04 00:00:00+00,Ward 3,58,3264,218792,2023/01/07 08:00:08+00
405,2021/10/05 00:00:00+00,Ward 3,58,3268,218792,2023/01/07 08:00:08+00
406,2021/10/06 00:00:00+00,Ward 3,58,3272,223251,2023/01/07 08:00:08+00
407,2021/10/07 00:00:00+00,Ward 3,58,3276,223251,2023/01/07 08:00:08+00
408,2021/10/08 00:00:00+00,Ward 3,58,3300,223251,2023/01/07 08:00:08+00
409,2021/10/11 00:00:00+00,Ward 3,58,3300,223251,2023/01/07 08:00:08+00
410,2021/10/12 00:00:00+00,Ward 3,58,3303,223251,2023/01/07 08:00:08+00
411,2021/10/13 00:00:00+00,Ward 3,58,3310,223251,2023/01/07 08:00:08+00
412,2021/10/14 00:00:00+00,Ward 3,58,3318,227179,2023/01/07 08:00:08+00
413,2021/10/15 00:00:00+00,Ward 3,58,3337,227179,2023/01/07 08:00:08+00
414,2021/10/18 00:00:00+00,Ward 3,58,3337,227179,2023/01/07 08:00:08+00
415,2021/10/19 00:00:00+00,Ward 3,58,3341,227179,2023/01/07 08:00:08+00
416,2021/10/20 00:00:00+00,Ward 3,58,3345,231260,2023/01/07 08:00:08+00
417,2021/10/21 00:00:00+00,Ward 3,58,3359,231260,2023/01/07 08:00:08+00
418,2021/10/22 00:00:00+00,Ward 3,58,3381,231260,2023/01/07 08:00:08+00
419,2021/10/25 00:00:00+00,Ward 3,58,3383,231260,2023/01/07 08:00:08+00
420,2021/10/26 00:00:00+00,Ward 3,58,3389,231260,2023/01/07 08:00:08+00
421,2021/10/27 00:00:00+00,Ward 3,58,3400,236639,2023/01/07 08:00:08+00
422,2021/10/28 00:00:00+00,Ward 3,58,3406,236639,2023/01/07 08:00:08+00
423,2021/10/29 00:00:00+00,Ward 3,58,3423,236639,2023/01/07 08:00:08+00
424,2021/11/01 00:00:00+00,Ward 3,58,3426,236639,2023/01/07 08:00:08+00
425,2021/11/02 00:00:00+00,Ward 3,58,3432,236639,2023/01/07 08:00:08+00
426,2021/11/03 00:00:00+00,Ward 3,58,3441,240563,2023/01/07 08:00:08+00
427,2021/11/04 00:00:00+00,Ward 3,58,3445,240563,2023/01/07 08:00:08+00
428,2021/11/05 00:00:00+00,Ward 3,58,3458,240563,2023/01/07 08:00:08+00
429,2021/11/08 00:00:00+00,Ward 3,58,3457,240563,2023/01/07 08:00:08+00
430,2021/11/09 00:00:00+00,Ward 3,58,3467,240563,2023/01/07 08:00:08+00
431,2021/11/14 00:00:00+00,Ward 3,116,3497,240563,2023/01/07 08:00:08+00
432,2021/11/15 00:00:00+00,Ward 3,58,3500,240563,2023/01/07 08:00:08+00
433,2021/11/16 00:00:00+00,Ward 3,58,3504,240563,2023/01/07 08:00:08+00
434,2021/11/17 00:00:00+00,Ward 3,58,3512,247912,2023/01/07 08:00:08+00
435,2021/11/18 00:00:00+00,Ward 3,58,3520,247912,2023/01/07 08:00:08+00
436,2021/11/19 00:00:00+00,Ward 3,58,3550,247912,2023/01/07 08:00:08+00
437,2021/11/21 00:00:00+00,Ward 3,,,247912,2023/01/07 08:00:08+00
438,2021/11/22 00:00:00+00,Ward 3,58,3556,247912,2023/01/07 08:00:08+00
439,2021/11/23 00:00:00+00,Ward 3,58,3562,247912,2023/01/07 08:00:08+00
440,2021/11/24 00:00:00+00,Ward 3,58,3587,,2023/01/07 08:00:08+00
441,2021/11/25 00:00:00+00,Ward 3,58,3587,,2023/01/07 08:00:08+00
442,2021/11/26 00:00:00+00,Ward 3,58,3587,,2023/01/07 08:00:08+00
443,2021/11/27 00:00:00+00,Ward 3,58,3587,,2023/01/07 08:00:08+00
444,2021/11/28 00:00:00+00,Ward 3,58,3587,,2023/01/07 08:00:08+00
445,2021/11/29 00:00:00+00,Ward 3,58,3592,,2023/01/07 08:00:08+00
446,2021/11/30 00:00:00+00,Ward 3,58,3607,,2023/01/07 08:00:08+00
447,2021/12/01 00:00:00+00,Ward 3,58,3614,253087,2023/01/07 08:00:08+00
448,2021/12/02 00:00:00+00,Ward 3,58,3636,,2023/01/07 08:00:08+00
449,2021/12/03 00:00:00+00,Ward 3,58,3634,,2023/01/07 08:00:08+00
450,2021/12/06 00:00:00+00,Ward 3,58,3688,,2023/01/07 08:00:08+00
451,2021/12/07 00:00:00+00,Ward 3,58,3688,,2023/01/07 08:00:08+00
452,2021/12/08 00:00:00+00,Ward 3,58,3700,,2023/01/07 08:00:08+00
453,2021/12/09 00:00:00+00,Ward 3,58,3719,,2023/01/07 08:00:08+00
454,2021/12/10 00:00:00+00,Ward 3,58,3763,,2023/01/07 08:00:08+00
455,2021/12/13 00:00:00+00,Ward 3,58,3758,,2023/01/07 08:00:08+00
456,2021/12/14 00:00:00+00,Ward 3,,3781,,2023/01/07 08:00:08+00
457,2021/12/15 00:00:00+00,Ward 3,58,3781,265608,2023/01/07 08:00:08+00
458,2021/12/16 00:00:00+00,Ward 3,58,3852,,2023/01/07 08:00:08+00
459,2021/12/17 00:00:00+00,Ward 3,58,4101,,2023/01/07 08:00:08+00
460,2021/12/20 00:00:00+00,Ward 3,58,4101,265608,2023/01/07 08:00:08+00
461,2021/12/21 00:00:00+00,Ward 3,58,4267,265608,2023/01/07 08:00:08+00
462,2021/12/22 00:00:00+00,Ward 3,58,4385,273655,2023/01/07 08:00:08+00
463,2021/12/23 00:00:00+00,Ward 3,58,4923,273655,2023/01/07 08:00:08+00
464,2021/12/27 00:00:00+00,Ward 3,58,5009,273655,2023/01/07 08:00:08+00
465,2021/12/28 00:00:00+00,Ward 3,58,5099,273655,2023/01/07 08:00:08+00
466,2021/12/29 00:00:00+00,Ward 3,58,5099,273655,2023/01/07 08:00:08+00
467,2021/12/30 00:00:00+00,Ward 3,58,5793,273655,2023/01/07 08:00:08+00
468,2022/01/03 00:00:00+00,Ward 3,58,5953,283000,2023/01/07 08:00:08+00
469,2022/01/04 00:00:00+00,Ward 3,58,6032,283000,2023/01/07 08:00:08+00
470,2022/01/05 00:00:00+00,Ward 3,58,6113,287717,2023/01/07 08:00:08+00
471,2022/01/06 00:00:00+00,Ward 3,58,6242,287717,2023/01/07 08:00:08+00
472,2022/01/07 00:00:00+00,Ward 3,58,6690,287717,2023/01/07 08:00:08+00
473,2022/01/10 00:00:00+00,Ward 3,59,6944,287717,2023/01/07 08:00:08+00
474,2022/01/11 00:00:00+00,Ward 3,60,7064,,2023/01/07 08:00:08+00
475,2022/01/12 00:00:00+00,Ward 3,60,7181,,2023/01/07 08:00:08+00
476,2022/01/13 00:00:00+00,Ward 3,60,7181,,2023/01/07 08:00:08+00
477,2022/01/14 00:00:00+00,Ward 3,60,16096,,2023/01/07 08:00:08+00
478,2022/01/15 00:00:00+00,Ward 3,,8421,,2023/01/07 08:00:08+00
479,2022/01/18 00:00:00+00,Ward 3,60,7730,,2023/01/07 08:00:08+00
480,2022/01/19 00:00:00+00,Ward 3,60,7782,,2023/01/07 08:00:08+00
481,2022/01/20 00:00:00+00,Ward 3,60,7812,,2023/01/07 08:00:08+00
482,2022/01/21 00:00:00+00,Ward 3,60,7918,,2023/01/07 08:00:08+00
483,2022/01/24 00:00:00+00,Ward 3,60,7935,299737,2023/01/07 08:00:08+00
484,2022/01/25 00:00:00+00,Ward 3,60,7961,,2023/01/07 08:00:08+00
485,2022/01/26 00:00:00+00,Ward 3,61,7994,304878,2023/01/07 08:00:08+00
486,2022/01/27 00:00:00+00,Ward 3,61,8015,,2023/01/07 08:00:08+00
487,2022/01/28 00:00:00+00,Ward 3,61,8133,,2023/01/07 08:00:08+00
488,2022/01/31 00:00:00+00,Ward 3,61,8136,,2023/01/07 08:00:08+00
489,2022/02/01 00:00:00+00,Ward 3,61,8158,,2023/01/07 08:00:08+00
490,2022/02/02 00:00:00+00,Ward 3,61,8169,,2023/01/07 08:00:08+00
491,2022/02/03 00:00:00+00,Ward 3,61,8195,,2023/01/07 08:00:08+00
492,2022/02/04 00:00:00+00,Ward 3,62,8249,,2023/01/07 08:00:08+00
493,2022/02/07 00:00:00+00,Ward 3,62,8268,,2023/01/07 08:00:08+00
494,2022/02/08 00:00:00+00,Ward 3,62,8277,311368,2023/01/07 08:00:08+00
495,2022/02/09 00:00:00+00,Ward 3,62,8298,316926,2023/01/07 08:00:08+00
496,2022/02/10 00:00:00+00,Ward 3,63,8325,316926,2023/01/07 08:00:08+00
497,2022/02/11 00:00:00+00,Ward 3,63,8407,316926,2023/01/07 08:00:08+00
498,2022/02/14 00:00:00+00,Ward 3,63,,316926,2023/01/07 08:00:08+00
499,2022/02/15 00:00:00+00,Ward 3,64,,316926,2023/01/07 08:00:08+00
500,2022/02/16 00:00:00+00,Ward 3,64,8438,,2023/01/07 08:00:08+00
501,2022/02/17 00:00:00+00,Ward 3,64,8443,,2023/01/07 08:00:08+00
502,2022/02/18 00:00:00+00,Ward 3,64,8543,,2023/01/07 08:00:08+00
503,2022/02/22 00:00:00+00,Ward 3,64,8550,,2023/01/07 08:00:08+00
504,,Ward 3,,,,2023/01/07 08:00:08+00
505,2020/03/31 00:00:00+00,Ward 4,,85,,2023/01/07 08:00:08+00
506,2020/04/01 00:00:00+00,Ward 4,,96,,2023/01/07 08:00:08+00
507,2020/04/02 00:00:00+00,Ward 4,,108,,2023/01/07 08:00:08+00
508,2020/04/03 00:00:00+00,Ward 4,,135,,2023/01/07 08:00:08+00
509,2020/04/04 00:00:00+00,Ward 4,,145,,2023/01/07 08:00:08+00
510,2020/04/05 00:00:00+00,Ward 4,,168,,2023/01/07 08:00:08+00
511,2020/04/06 00:00:00+00,Ward 4,,185,,2023/01/07 08:00:08+00
512,2020/04/07 00:00:00+00,Ward 4,,223,,2023/01/07 08:00:08+00
513,2020/04/08 00:00:00+00,Ward 4,,244,,2023/01/07 08:00:08+00
514,2020/04/09 00:00:00+00,Ward 4,,267,,2023/01/07 08:00:08+00
515,2020/04/10 00:00:00+00,Ward 4,,288,,2023/01/07 08:00:08+00
516,2020/04/11 00:00:00+00,Ward 4,,303,,2023/01/07 08:00:08+00
517,2020/04/12 00:00:00+00,Ward 4,,312,,2023/01/07 08:00:08+00
518,2020/04/13 00:00:00+00,Ward 4,,326,,2023/01/07 08:00:08+00
519,2020/04/14 00:00:00+00,Ward 4,,361,,2023/01/07 08:00:08+00
520,2020/04/15 00:00:00+00,Ward 4,,389,,2023/01/07 08:00:08+00
521,2020/04/16 00:00:00+00,Ward 4,,423,,2023/01/07 08:00:08+00
522,2020/04/17 00:00:00+00,Ward 4,,459,,2023/01/07 08:00:08+00
523,2020/04/18 00:00:00+00,Ward 4,,477,,2023/01/07 08:00:08+00
524,2020/04/19 00:00:00+00,Ward 4,14,499,,2023/01/07 08:00:08+00
525,2020/04/20 00:00:00+00,Ward 4,15,515,,2023/01/07 08:00:08+00
526,2020/04/21 00:00:00+00,Ward 4,16,543,,2023/01/07 08:00:08+00
527,2020/04/22 00:00:00+00,Ward 4,17,562,,2023/01/07 08:00:08+00
528,2020/04/23 00:00:00+00,Ward 4,18,595,,2023/01/07 08:00:08+00
529,2020/04/24 00:00:00+00,Ward 4,20,636,,2023/01/07 08:00:08+00
530,2020/04/25 00:00:00+00,Ward 4,22,663,,2023/01/07 08:00:08+00
531,2020/04/26 00:00:00+00,Ward 4,23,681,,2023/01/07 08:00:08+00
532,2020/04/27 00:00:00+00,Ward 4,23,702,,2023/01/07 08:00:08+00
533,2020/04/28 00:00:00+00,Ward 4,26,727,,2023/01/07 08:00:08+00
534,2020/04/29 00:00:00+00,Ward 4,30,774,,2023/01/07 08:00:08+00
535,2020/04/30 00:00:00+00,Ward 4,30,849,,2023/01/07 08:00:08+00
536,2020/05/01 00:00:00+00,Ward 4,30,889,,2023/01/07 08:00:08+00
537,2020/05/02 00:00:00+00,Ward 4,35,931,,2023/01/07 08:00:08+00
538,2020/05/03 00:00:00+00,Ward 4,36,980,,2023/01/07 08:00:08+00
539,2020/05/04 00:00:00+00,Ward 4,36,1009,,2023/01/07 08:00:08+00
540,2020/05/05 00:00:00+00,Ward 4,38,1044,,2023/01/07 08:00:08+00
541,2020/05/06 00:00:00+00,Ward 4,40,1089,,2023/01/07 08:00:08+00
542,2020/05/07 00:00:00+00,Ward 4,42,1150,,2023/01/07 08:00:08+00
543,2020/05/08 00:00:00+00,Ward 4,42,1203,,2023/01/07 08:00:08+00
544,2020/05/09 00:00:00+00,Ward 4,44,1241,,2023/01/07 08:00:08+00
545,2020/05/10 00:00:00+00,Ward 4,42,1275,,2023/01/07 08:00:08+00
546,2020/05/11 00:00:00+00,Ward 4,43,1298,,2023/01/07 08:00:08+00
547,2020/05/12 00:00:00+00,Ward 4,47,1328,,2023/01/07 08:00:08+00
548,2020/05/13 00:00:00+00,Ward 4,48,1377,,2023/01/07 08:00:08+00
549,2020/05/14 00:00:00+00,Ward 4,49,1409,,2023/01/07 08:00:08+00
550,2020/05/15 00:00:00+00,Ward 4,50,1450,,2023/01/07 08:00:08+00
551,2020/05/16 00:00:00+00,Ward 4,50,1463,,2023/01/07 08:00:08+00
552,2020/05/17 00:00:00+00,Ward 4,52,1497,,2023/01/07 08:00:08+00
553,2020/05/18 00:00:00+00,Ward 4,54,1528,,2023/01/07 08:00:08+00
554,2020/05/19 00:00:00+00,Ward 4,57,1569,5152,2023/01/07 08:00:08+00
555,2020/05/20 00:00:00+00,Ward 4,57,1642,5614,2023/01/07 08:00:08+00
556,2020/05/21 00:00:00+00,Ward 4,58,1657,,2023/01/07 08:00:08+00
557,2020/05/22 00:00:00+00,Ward 4,60,1666,,2023/01/07 08:00:08+00
558,2020/05/23 00:00:00+00,Ward 4,62,1707,,2023/01/07 08:00:08+00
559,2020/05/24 00:00:00+00,Ward 4,62,1737,,2023/01/07 08:00:08+00
560,2020/05/25 00:00:00+00,Ward 4,62,1759,6342,2023/01/07 08:00:08+00
561,2020/05/26 00:00:00+00,Ward 4,63,1771,6597,2023/01/07 08:00:08+00
562,2020/05/27 00:00:00+00,Ward 4,64,1785,,2023/01/07 08:00:08+00
563,2020/05/28 00:00:00+00,Ward 4,65,1795,,2023/01/07 08:00:08+00
564,2020/05/29 00:00:00+00,Ward 4,65,1828,6840,2023/01/07 08:00:08+00
565,2020/05/30 00:00:00+00,Ward 4,66,1840,6984,2023/01/07 08:00:08+00
566,2020/05/31 00:00:00+00,Ward 4,66,1846,,2023/01/07 08:00:08+00
567,2020/06/01 00:00:00+00,Ward 4,66,1852,7047,2023/01/07 08:00:08+00
568,2020/06/02 00:00:00+00,Ward 4,66,1852,7400,2023/01/07 08:00:08+00
569,2020/06/03 00:00:00+00,Ward 4,67,1913,7613,2023/01/07 08:00:08+00
570,2020/06/04 00:00:00+00,Ward 4,68,1926,7693,2023/01/07 08:00:08+00
571,2020/06/05 00:00:00+00,Ward 4,68,1943,7975,2023/01/07 08:00:08+00
572,2020/06/06 00:00:00+00,Ward 4,70,1955,8069,2023/01/07 08:00:08+00
573,2020/06/07 00:00:00+00,Ward 4,71,1964,8228,2023/01/07 08:00:08+00
574,2020/06/08 00:00:00+00,Ward 4,73,1984,8406,2023/01/07 08:00:08+00
575,2020/06/09 00:00:00+00,Ward 4,73,1999,8406,2023/01/07 08:00:08+00
576,2020/06/10 00:00:00+00,Ward 4,73,2009,8406,2023/01/07 08:00:08+00
577,2020/06/11 00:00:00+00,Ward 4,74,2019,9071,2023/01/07 08:00:08+00
578,2020/06/12 00:00:00+00,Ward 4,76,2031,9103,2023/01/07 08:00:08+00
579,2020/06/13 00:00:00+00,Ward 4,77,2047,9418,2023/01/07 08:00:08+00
580,2020/06/14 00:00:00+00,Ward 4,77,2052,9546,2023/01/07 08:00:08+00
581,2020/06/15 00:00:00+00,Ward 4,77,2064,9710,2023/01/07 08:00:08+00
582,2020/06/16 00:00:00+00,Ward 4,77,2072,9917,2023/01/07 08:00:08+00
583,2020/06/17 00:00:00+00,Ward 4,78,2078,10115,2023/01/07 08:00:08+00
584,2020/06/18 00:00:00+00,Ward 4,78,2091,10330,2023/01/07 08:00:08+00
585,2020/06/19 00:00:00+00,Ward 4,78,2100,10604,2023/01/07 08:00:08+00
586,2020/06/20 00:00:00+00,Ward 4,78,2108,10808,2023/01/07 08:00:08+00
587,2020/06/21 00:00:00+00,Ward 4,78,2113,11153,2023/01/07 08:00:08+00
588,2020/06/22 00:00:00+00,Ward 4,78,2123,11314,2023/01/07 08:00:08+00
589,2020/06/23 00:00:00+00,Ward 4,78,2127,11429,2023/01/07 08:00:08+00
590,2020/06/24 00:00:00+00,Ward 4,79,2133,11570,2023/01/07 08:00:08+00
591,2020/06/25 00:00:00+00,Ward 4,79,2136,11730,2023/01/07 08:00:08+00
592,2020/06/26 00:00:00+00,Ward 4,79,2143,11807,2023/01/07 08:00:08+00
593,2020/06/27 00:00:00+00,Ward 4,79,2148,12322,2023/01/07 08:00:08+00
594,2020/06/28 00:00:00+00,Ward 4,79,2155,12659,2023/01/07 08:00:08+00
595,2020/06/29 00:00:00+00,Ward 4,79,2161,12945,2023/01/07 08:00:08+00
596,2020/06/30 00:00:00+00,Ward 4,79,2165,13201,2023/01/07 08:00:08+00
597,2020/07/01 00:00:00+00,Ward 4,79,2168,13302,2023/01/07 08:00:08+00
598,2020/07/02 00:00:00+00,Ward 4,80,2177,13478,2023/01/07 08:00:08+00
599,2020/07/03 00:00:00+00,Ward 4,80,2177,13649,2023/01/07 08:00:08+00
600,2020/07/04 00:00:00+00,Ward 4,80,2180,13803,2023/01/07 08:00:08+00
601,2020/07/05 00:00:00+00,Ward 4,80,2186,13951,2023/01/07 08:00:08+00
602,2020/07/06 00:00:00+00,Ward 4,80,2195,14216,2023/01/07 08:00:08+00
603,2020/07/07 00:00:00+00,Ward 4,80,2202,14579,2023/01/07 08:00:08+00
604,2020/07/08 00:00:00+00,Ward 4,81,2209,,2023/01/07 08:00:08+00
